sender,datetime,message
102阿姨(wxid_68ejyv9j3i1g22) ,2022/10/13 14:25,"  @所有人
10月13日（今天）晚上暂定19:00时进行全小区全员核酸筛查，具体时间看采样人员到岗情况。
1、在采样时段实行“严格”封闭管理，采样结束后即解除封闭。今日做过核酸的人员可以不参加全员筛查，但请在楼组群内报备并将结果发在楼组群里。
2、明确不参加核酸筛查人员：混管阳性待复核者、抗原检测阳性待复核者、出院/出舱的人员。密接、次密接在居家隔离观察期间的人员。接种新冠疫苗48小时内的人员。
3、严格执行10合1混采，使用核酸码或身份证，请听到叫号再下楼。                                         4、检查核酸码是否过期，如过期请及时更新核酸码。
5、严格遵守“2米线”间距、做好个人防护，做完核酸不要停留，不要随地吐痰！！！
谢谢！[Fight][Fight]   "
沈玉华502(wxid_4l2vbwjld1m212) ,2022/10/13 14:26,  收到[Fight]
周燕(wxid_6tseuu2cvcg622) ,2022/10/13 14:27,  收到，谢谢您。
友谊(wxid_46lwnapv592c22) ,2022/10/13 14:47,  收到[Fight]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/10/14 18:43,  [转发的网页]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/10/14 18:44,  @所有人???10月16日（周六）晚间??继续核酸大筛，具体另行通知。
玲飞(wxid_1trk2srwkub521) ,2022/10/14 18:46,  好滴
友谊(wxid_46lwnapv592c22) ,2022/10/14 18:48,  [OK][Fight]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/10/14 18:51,  @所有人?不好意思，日期发错了，应该是15号哦！礼拜六[Awkward]
友谊(wxid_46lwnapv592c22) ,2022/10/14 18:54,  没事的
周燕(wxid_6tseuu2cvcg622) ,2022/10/14 20:13,  收到，谢谢您。
102阿姨(wxid_68ejyv9j3i1g22) ,2022/10/15 13:45,"  @所有人
10月15日（今天）晚上暂定19:00时进行全小区全员核酸筛查，具体时间看采样人员到岗情况。
1、在采样时段实行“严格”封闭管理，采样结束后即解除封闭。今日做过核酸的人员可以不参加全员筛查，但请在楼组群内报备并将结果发在楼组群里。
2、明确不参加核酸筛查人员：混管阳性待复核者、抗原检测阳性待复核者、出院/出舱的人员。密接、次密接在居家隔离观察期间的人员。接种新冠疫苗48小时内的人员。
3、严格执行10合1混采，使用核酸码或身份证，请听到叫号再下楼。                                         4、检查核酸码是否过期，如过期请及时更新核酸码。
5、严格遵守“2米线”间距、做好个人防护，做完核酸不要停留，不要随地吐痰！！！
谢谢！[Fight][Fight]   "
友谊(wxid_46lwnapv592c22) ,2022/10/15 14:56,  [OK]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/10/16 9:09,  [转发的网页]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/10/16 9:09,  @所有人???10月17日（周一）晚间、10月19日（周三）晚间??继续核酸大筛，具体另行通知。
102阿姨(wxid_68ejyv9j3i1g22) ,2022/10/17 14:35,"  @所有人
10月17日（今天）晚上暂定19:00时进行全小区全员核酸筛查，具体时间看采样人员到岗情况。
1、在采样时段实行“严格”封闭管理，采样结束后即解除封闭。今日做过核酸的人员可以不参加全员筛查，但请在楼组群内报备并将结果发在楼组群里。
2、明确不参加核酸筛查人员：混管阳性待复核者、抗原检测阳性待复核者、出院/出舱的人员。密接、次密接在居家隔离观察期间的人员。接种新冠疫苗48小时内的人员。
3、严格执行10合1混采，使用核酸码或身份证，请听到叫号再下楼。                                         4、检查核酸码是否过期，如过期请及时更新核酸码。
5、严格遵守“2米线”间距、做好个人防护，做完核酸不要停留，不要随地吐痰！！！
谢谢！[Fight][Fight]   "
友谊(wxid_46lwnapv592c22) ,2022/10/17 14:59,  [OK]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/10/19 14:41,"  @所有人
10月19日（今天）晚上暂定19:00时进行全小区全员核酸筛查，具体时间看采样人员到岗情况。
1、在采样时段实行“严格”封闭管理，采样结束后即解除封闭。今日做过核酸的人员可以不参加全员筛查，但请在楼组群内报备并将结果发在楼组群里。
2、明确不参加核酸筛查人员：混管阳性待复核者、抗原检测阳性待复核者、出院/出舱的人员。密接、次密接在居家隔离观察期间的人员。接种新冠疫苗48小时内的人员。
3、严格执行10合1混采，使用核酸码或身份证，请听到叫号再下楼。                                         4、检查核酸码是否过期，如过期请及时更新核酸码。
5、严格遵守“2米线”间距、做好个人防护，做完核酸不要停留，不要随地吐痰！！！
谢谢！[Fight][Fight]   "
周燕(wxid_6tseuu2cvcg622) ,2022/10/19 14:46,  收到，謝謝您。
友谊(wxid_46lwnapv592c22) ,2022/10/19 14:53,  收到[Fight]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/10/20 9:05,  [转发的网页]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/10/20 9:06,  @所有人???10月21日（周五）晚间、10月23日（周日）上午??继续核酸大筛，具体另行通知。
沈玉华502(wxid_4l2vbwjld1m212) ,2022/10/20 9:06,  收到[Fight]
友谊(wxid_46lwnapv592c22) ,2022/10/20 9:07,  收到[Fight]
周燕(wxid_6tseuu2cvcg622) ,2022/10/20 12:07,  收到，谢谢您。
102阿姨(wxid_68ejyv9j3i1g22) ,2022/10/20 19:27,"  @所有人?近期全市范围内发生了多起电动自行车入户充电火灾，请将以下宣传提示内容转发至各消防工作群中：
1、楼道不停车，电瓶不进门拒绝电瓶车入户充电。
2、日常使用时注意电瓶维护保养工作，防止因为磕碰、过充等情况导致热失控引发火灾。
（含锂电池供电相关产品）
3、近期几起火灾中，调查人员发现现场有用铅酸电瓶充电器给锂电池充电的情况，考虑到锂电池充电电流达到阀值后需要及时断电，如果混用充电器，不能及时对电流进行控制，一定程度上也会导致热失控引发火灾。
★以上内容★
请居民朋友们及时自查，消除隐患，避免灾害的发生。"
102阿姨(wxid_68ejyv9j3i1g22) ,2022/10/21 15:08,"  @所有人
10月21日（今天）晚上暂定19:00时进行全小区全员核酸筛查，具体时间看采样人员到岗情况。
1、在采样时段实行“严格”封闭管理，采样结束后即解除封闭。今日做过核酸的人员可以不参加全员筛查，但请在楼组群内报备并将结果发在楼组群里。
2、明确不参加核酸筛查人员：混管阳性待复核者、抗原检测阳性待复核者、出院/出舱的人员。密接、次密接在居家隔离观察期间的人员。接种新冠疫苗48小时内的人员。
3、严格执行10合1混采，使用核酸码或身份证，请听到叫号再下楼。                                         4、检查核酸码是否过期，如过期请及时更新核酸码。
5、严格遵守“2米线”间距、做好个人防护，做完核酸不要停留，不要随地吐痰！！！
谢谢！[Fight][Fight]   "
友谊(wxid_46lwnapv592c22) ,2022/10/21 15:16,  收到[Fight]
周燕(wxid_6tseuu2cvcg622) ,2022/10/21 16:22,  收到，谢谢您。
102阿姨(wxid_68ejyv9j3i1g22) ,2022/10/22 18:08,"  @所有人?现暂定于明天（10月23日）早上7:30小区核酸大筛??请大家耐心等待志愿者大喇叭喊楼。
??特别提醒，混管阳性待复核者、抗原检测阳性待复核者、出院/出舱的人员、密接在居家隔离观察期间的人员、接种新冠疫苗48小时内的人员不参加本次筛查。
今晚常态化核酸暂停开放。"
沈玉华502(wxid_4l2vbwjld1m212) ,2022/10/22 18:09,  收到谢谢
玲飞(wxid_1trk2srwkub521) ,2022/10/22 18:09,  好滴
周燕(wxid_6tseuu2cvcg622) ,2022/10/22 18:09,  收到，谢谢您。
友谊(wxid_46lwnapv592c22) ,2022/10/22 18:24,  收到[Fight]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/10/24 8:32,  [转发的网页]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/10/24 8:32,  @所有人???10月25日（周二）晚间、10月27日（周四）晚间??继续核酸大筛，具体另行通知。
102阿姨(wxid_68ejyv9j3i1g22) ,2022/10/24 8:32,  [转发的网页]
友谊(wxid_46lwnapv592c22) ,2022/10/24 12:12,  收到[Fight]
周燕(wxid_6tseuu2cvcg622) ,2022/10/24 12:45,  收到，谢谢您。
102阿姨(wxid_68ejyv9j3i1g22) ,2022/10/25 10:52,"  @所有人
10月25日（今天）晚上暂定19:00时进行全小区全员核酸筛查，具体时间看采样人员到岗情况。
1、在采样时段实行“严格”封闭管理，采样结束后即解除封闭。今日做过核酸的人员可以不参加全员筛查，但请在楼组群内报备并将结果发在楼组群里。
2、明确不参加核酸筛查人员：混管阳性待复核者、抗原检测阳性待复核者、出院/出舱的人员。密接、次密接在居家隔离观察期间的人员。接种新冠疫苗48小时内的人员。
3、严格执行10合1混采，使用核酸码或身份证，请听到叫号再下楼。                                         4、检查核酸码是否过期，如过期请及时更新核酸码。
5、严格遵守“2米线”间距、做好个人防护，做完核酸不要停留，不要随地吐痰！！！
谢谢！[Fight][Fight]   "
102阿姨(wxid_68ejyv9j3i1g22) ,2022/10/26 8:43,  [转发的网页]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/10/26 8:44,  @所有人?今天晚上（10月26日）19:00时?大筛一次。
友谊(wxid_46lwnapv592c22) ,2022/10/26 8:47,  好的
沈玉华502(wxid_4l2vbwjld1m212) ,2022/10/26 9:17,  收到谢谢
周燕(wxid_6tseuu2cvcg622) ,2022/10/26 10:52,  收到，谢谢您。
喧暮笙央(wxid_2sjh2szrrmhf22) ,2022/10/26 10:52,  收到
102阿姨(wxid_68ejyv9j3i1g22) ,2022/10/27 11:05,  @所有人???温馨提示：10月27日上午在建新卫生站开药的居民请注意，因街道医院被临时封控，故10月27日下午无法取药，何时取药将由卫生站另行通知，请大家相互转告，不便之处请各位居民谅解。
102阿姨(wxid_68ejyv9j3i1g22) ,2022/10/27 13:24,images\[00144]2022-10-27 13-24-06
102阿姨(wxid_68ejyv9j3i1g22) ,2022/10/27 14:21,"  @所有人
10月27日（今天）晚上暂定19:00时进行全小区全员核酸筛查，具体时间看采样人员到岗情况。
1、在采样时段实行“严格”封闭管理，采样结束后即解除封闭。今日做过核酸的人员可以不参加全员筛查，但请在楼组群内报备并将结果发在楼组群里。
2、明确不参加核酸筛查人员：混管阳性待复核者、抗原检测阳性待复核者、出院/出舱的人员。密接、次密接在居家隔离观察期间的人员。接种新冠疫苗48小时内的人员。
3、严格执行5:1混采，使用核酸码或身份证，请听到叫号再下楼。                                         4、检查核酸码是否过期，如过期请及时更新核酸码。
5、严格遵守“2米线”间距、做好个人防护，做完核酸不要停留，不要随地吐痰！！！
谢谢！[Fight][Fight]   "
友谊(wxid_46lwnapv592c22) ,2022/10/27 14:29,  收到[Fight]
周燕(wxid_6tseuu2cvcg622) ,2022/10/27 14:34,  收到，谢谢您。
102阿姨(wxid_68ejyv9j3i1g22) ,2022/10/28 8:49,  [转发的网页]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/10/28 8:49,  @所有人?今天晚上（10月28日）19:00时?大筛一次。
嘟嘟(wxid_zjsdshi1xzkg22) ,2022/10/28 8:50,  
沈玉华502(wxid_4l2vbwjld1m212) ,2022/10/28 9:09,  收到[Fight]
友谊(wxid_46lwnapv592c22) ,2022/10/28 9:15,  收到
周燕(wxid_6tseuu2cvcg622) ,2022/10/28 9:22,  收到，謝謝您。
102阿姨(wxid_68ejyv9j3i1g22) ,2022/10/29 9:53,  @所有人???本周日早上7:30时大筛，本周六常态化夜场暂停。
周燕(wxid_6tseuu2cvcg622) ,2022/10/29 10:49,  收到，谢谢您。
友谊(wxid_46lwnapv592c22) ,2022/10/29 11:04,  收到[Fight]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/10/31 17:47,  [转发的网页]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/10/31 17:48,  @所有人???11月1日（周二）晚间、11月3日（周四）晚间??继续核酸大筛，具体另行通知。
沈玉华502(wxid_4l2vbwjld1m212) ,2022/10/31 17:48,  收到[Fight]
友谊(wxid_46lwnapv592c22) ,2022/10/31 17:50,  收到[Fight]
周燕(wxid_6tseuu2cvcg622) ,2022/10/31 18:38,  收到，谢谢您。
102阿姨(wxid_68ejyv9j3i1g22) ,2022/11/1 10:55,"  @所有人
11月1日（今天）晚上暂定19:00时进行全小区全员核酸筛查，具体时间看采样人员到岗情况。
1、在采样时段实行“严格”封闭管理，采样结束后即解除封闭。今日做过核酸的人员可以不参加全员筛查，但请在楼组群内报备并将结果发在楼组群里。
2、明确不参加核酸筛查人员：混管阳性待复核者、抗原检测阳性待复核者、出院/出舱的人员。密接、次密接在居家隔离观察期间的人员。接种新冠疫苗48小时内的人员。
3、严格执行10:1混采，使用核酸码或身份证，请听到叫号再下楼。                                         4、检查核酸码是否过期，如过期请及时更新核酸码。
5、严格遵守“2米线”间距、做好个人防护，做完核酸不要停留，不要随地吐痰！！！
谢谢！[Fight][Fight]   "
友谊(wxid_46lwnapv592c22) ,2022/11/1 12:03,  收到[Fight]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/11/1 15:12,  现在偷铅酸电瓶多了，大家注意防范！
102阿姨(wxid_68ejyv9j3i1g22) ,2022/11/1 15:14,  @所有人? 这是警察?? 刚刚发的信息，让我转发的[Shake]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/11/3 11:57,"  @所有人
11月3日（今天）晚上暂定19:00时进行全小区全员核酸筛查，具体时间看采样人员到岗情况。
1、在采样时段实行“严格”封闭管理，采样结束后即解除封闭。今日做过核酸的人员可以不参加全员筛查，但请在楼组群内报备并将结果发在楼组群里。
2、明确不参加核酸筛查人员：混管阳性待复核者、抗原检测阳性待复核者、出院/出舱的人员。密接、次密接在居家隔离观察期间的人员。接种新冠疫苗48小时内的人员。
3、严格执行10:1混采，使用核酸码或身份证，请听到叫号再下楼。                                               4、检查核酸码是否过期，如过期请及时更新核酸码。
5、严格遵守“2米线”间距、做好个人防护，做完核酸不要停留，不要随地吐痰！！！
谢谢！[Fight][Fight]   "
周燕(wxid_6tseuu2cvcg622) ,2022/11/3 11:58,  收到，谢谢您。
友谊(wxid_46lwnapv592c22) ,2022/11/3 12:23,  收到[Fight]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/11/4 20:35,  [转发的网页]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/11/4 20:35,  @所有人???本周日早上核酸大筛，具体另行通知。
102阿姨(wxid_68ejyv9j3i1g22) ,2022/11/5 11:44,"  @所有人?现暂定于??明天（11月6日）早上8:00??小区核酸大筛??请大家耐心等待志愿者大喇叭喊楼。
??特别提醒，混管阳性待复核者、抗原检测阳性待复核者、出院/出舱的人员、居家隔离人员、接种新冠疫苗48小时内的人员不参加本次筛查。
??今晚常态化核酸暂停开放。"
友谊(wxid_46lwnapv592c22) ,2022/11/5 11:59,  收到[Fight]
周燕(wxid_6tseuu2cvcg622) ,2022/11/5 14:01,  收到，谢谢您。
102阿姨(wxid_68ejyv9j3i1g22) ,2022/11/7 16:39,  [转发的网页]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/11/7 16:39,  @所有人???11月8日（周二）晚间、11月10日（周四）晚间??继续核酸大筛，具体另行通知。
友谊(wxid_46lwnapv592c22) ,2022/11/7 17:11,  收到[Fight]
周燕(wxid_6tseuu2cvcg622) ,2022/11/7 19:34,  收到，謝謝您。
102阿姨(wxid_68ejyv9j3i1g22) ,2022/11/8 14:02,"  @所有人?现暂定于??今天（11月8日）晚上19:00??小区核酸大筛??请大家耐心等待志愿者大喇叭喊楼。
??特别提醒，混管阳性待复核者、抗原检测阳性待复核者、出院/出舱的人员、密接在居家隔离观察期间的人员、接种新冠疫苗48小时内的人员不参加本次筛查。
若今日在外做核酸的请将检测中的截图发在群内报备方可不参与今日核酸大筛。"
沈玉华502(wxid_4l2vbwjld1m212) ,2022/11/8 14:03,  收到谢谢
周燕(wxid_6tseuu2cvcg622) ,2022/11/8 14:04,  收到，謝謝您。
友谊(wxid_46lwnapv592c22) ,2022/11/8 15:12,  收到[Fight]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/11/10 10:27,"  @所有人?现暂定于??今天（11月10日）晚上19:00??小区核酸大筛??请大家耐心等待志愿者大喇叭喊楼。
??特别提醒，混管阳性待复核者、抗原检测阳性待复核者、出院/出舱的人员、密接、次密接在居家隔离观察期间的人员、接种新冠疫苗48小时内的人员不参加本次筛查。
若今日在外做核酸的请将检测中的截图发在群内报备方可不参与今日核酸大筛。"
沈玉华502(wxid_4l2vbwjld1m212) ,2022/11/10 10:27,  收到[Fight]
周燕(wxid_6tseuu2cvcg622) ,2022/11/10 11:18,  收到，谢谢您。
友谊(wxid_46lwnapv592c22) ,2022/11/10 11:28,  收到
102阿姨(wxid_68ejyv9j3i1g22) ,2022/11/10 19:56,[点击播放语音]
周燕(wxid_6tseuu2cvcg622) ,2022/11/10 19:58,  谢谢您关??
WEI DG(wxid_9ie0krbntfj422) ,2022/11/10 20:00,"  @毛头?
谢谢您的通知！"
102阿姨(wxid_68ejyv9j3i1g22) ,2022/11/10 20:02,  应该的
102阿姨(wxid_68ejyv9j3i1g22) ,2022/11/10 20:03,  明天9点左右去[Fight]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/11/11 15:49,  @所有人???本周日早上核酸大筛，具体另行通知。
