,博主名称,博主主页,关注数,粉丝数,博文链接,发布内容,Unnamed: 6,图片数量,是否存在图片,是否存在视频,发布时间,转发数,评论数,点赞数,confidence,score,sentiment
421,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1guj0bNF?rl=0#cmtfrm,【#习近平同乌兹别克斯坦总统会谈#】#学习强警# 18日下午，国家主席习近平在西安同来华出席#中国—中亚峰会#并进行国事访问的乌兹别克斯坦总统米尔济约耶夫会谈。 习近平指出，欢迎米尔济约耶夫总统来华出席中国—中亚峰会并进行国事访问。去年9月，我对贵国进行国事访问，受到你热情友好接待，至今记忆犹新。不久前，乌兹别克斯坦成功举行全民公投，通过了新宪法，充分表明贵国人民对总统先生的高度信任和衷心拥护。我向你表示祝贺。相信在你领导下，乌兹别克斯坦改革开放之路会越走越宽，“新乌兹别克斯坦”建设将不断取得更大成就。 去年9月，我们共同宣布在中乌双边层面践行命运共同体，确立了两国关系新定位。中方愿同乌方一道，深化全方位合作，构建中乌命运共同体。（总台记者史伟 赵化） 央视新闻的微博视频,信息类,,,有,05月19日 07:50,312.0,4.0,10.0,0.994918,0.997713,2
422,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1hAT5Mw0?uid=2493592183&rl=0#cmtfrm,【#习近平同乌兹别克斯坦总统会谈#】#学习强警# 18日下午，国家主席习近平在西安同来华出席#中国—中亚峰会#并进行国事访问的乌兹别克斯坦总统米尔济约耶夫会谈。 习近平指出，欢迎米尔济约耶夫总统来华出席中国—中亚峰会并进行国事访问。去年9月，我对贵国进行国事访问，受到你热情友好接待，至今记忆犹新。不久前，乌兹别克斯坦成功举行全民公投，通过了新宪法，充分表明贵国人民对总统先生的高度信任和衷心拥护。我向你表示祝贺。相信在你领导下，乌兹别克斯坦改革开放之路会越走越宽，“新乌兹别克斯坦”建设将不断取得更大成就。 去年9月，我们共同宣布在中乌双边层面践行命运共同体，确立了两国关系新定位。中方愿同乌方一道，深化全方位合作，构建中乌命运共同体。（总台记者史伟 赵化） 央视新闻的微博视频,信息类,,,有,05月19日 10:39,,,2.0,0.994918,0.997713,2
423,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1hzR0IXX?uid=2493592183&rl=0#cmtfrm,#暖心警事# “粗心的”孙先生出门时将包包放在电瓶车脚踏板上，不料路上颠簸，包包不慎遗落，待其反应过来时，早已是“包去车空”......幸好，路过的联勤队员捡到了包包，最终物归原主。嘉定公安的微博视频,信息类,,,有,05月19日 10:37,,1.0,1.0,0.556338,0.800352,2
424,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1hyR9DKj?uid=2493592183&rl=0#cmtfrm,发布了头条文章：《公安部等九部门联合印发通知进一步加强涉险公共区域安全防护工作》 公安部等九部门联合印发通知进一步加强涉险公共区域安全防护工作,信息类,,,,05月19日 10:34,1.0,1.0,2.0,0.930631,0.031216,0
425,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1hkQueW7?uid=2493592183&rl=0#cmtfrm,#暖心警事# 【分手后，他...】分手后，前男友情绪激动，竟“玩”起了失踪？？？因担心其安危，女子赶忙报警。所幸，民警及时找到了他......金山警务百事通的微博视频,信息类,,,有,05月19日 10:00,37.0,70.0,132.0,0.50107,0.775482,2
426,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1gyW8N52?uid=2493592183&rl=0#cmtfrm,#除隐患 铸平安# #早安#【反诈日历】帮助朋友不冲动，多方核实莫轻信!@虹口公安分局,信息类,,有,,05月19日 08:02,2.0,17.0,6.0,0.0741206,0.583354,2
427,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1cGmiY1S?rl=0#cmtfrm,【#男子开门杀致超速者死亡被判10个月# 】2022年9月15日，被告人黄某驾驶小型普通客车，在上海青浦区某公路靠边停车并打开车门，适遇被害人付某驾驶电动自行车超速行驶至此，双方相撞，被害人受伤后经抢救无效死亡。经上海青浦区人民检察院以交通肇事罪提起公诉，近日，法院判处被告人黄某有期徒刑10个月，缓刑1年。 青年报的微博视频,信息类,,,有,05月18日 22:09,10.0,14.0,45.0,0.989795,0.00459209,0
428,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1d3b967o?uid=2493592183&rl=0#cmtfrm,【#男子开门杀致超速者死亡被判10个月# 】2022年9月15日，被告人黄某驾驶小型普通客车，在上海青浦区某公路靠边停车并打开车门，适遇被害人付某驾驶电动自行车超速行驶至此，双方相撞，被害人受伤后经抢救无效死亡。经上海青浦区人民检察院以交通肇事罪提起公诉，近日，法院判处被告人黄某有期徒刑10个月，缓刑1年。 青年报的微博视频,信息类,,,有,05月18日 23:05,,4.0,3.0,0.989795,0.00459209,0
429,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1cEYjFUs?uid=2493592183&rl=0#cmtfrm,除隐患 铸平安# 【紧绷消防安全弦 实战演练护平安】近日，青浦分局徐泾派出所民警戴永飞组织宅东居委会开展消防演练。为居民讲解逃生知识，演示操作灭火器，进一步增强了居民消防安全意识，提升了应急灭火逃生技能。青浦警坛的微博视频,信息类,,,有,05月18日 22:05,,1.0,2.0,0.977137,0.989712,2
430,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1czl4B9G?uid=2493592183&rl=0#cmtfrm,发布了头条文章：《【主题教育】回顾与展望：青浦公安建局74周年！》 【主题教育】回顾与展望：青浦公安建局74周年！,信息类,,,,05月18日 21:52,,1.0,1.0,0.688191,0.859686,2
431,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1cf2Aybr?uid=2493592183&rl=0#cmtfrm,#除隐患 铸平安# 【停车落锁 习惯需保持】四青年相约来沪游玩，很快用完了身上的资金，没有收入来源的四人打起了停放着的机动车的主意，专挑车主粗心未锁门的车辆盗取车内物，几天内共计窃得手机3部、现金500余元、一条香烟烟和散烟若干。上海松江警方很快将四人抓获，目前四名嫌疑人因涉嫌盗窃罪被依法刑事拘留。@警民直通车-松江,信息类,9.0,有,,05月18日 21:02,1.0,1.0,1.0,0.57729,0.19022,0
432,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1c45b05y?uid=2493592183&rl=0#cmtfrm,#除隐患 铸平安# 【防范宣传进千万家】近期，长宁公安分局天山路派出所民警通过入户走访精准宣传、社区居民和单位恳谈会、社区述职会等一系列见警和服务措施，与居民面对面，在宣传防范知识的同时提高了市民群众对社区民警的知晓率和熟悉度。@警民直通车_长宁,信息类,3.0,有,,05月18日 20:35,,1.0,1.0,0.607767,0.176505,0
433,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1bQhsokE?uid=2493592183&rl=0#cmtfrm,#暖心警事# 【一封特殊的“感谢信”】近日，已是八十岁高龄的画家宋荣桦为浦东公安分局民乐城派出所户籍窗口民警吴丹妮送上一份特殊的“感谢信”。一支笔、一张A4纸，老先生亲手绘制的一幅画像，向民警热心接待、专业解惑，顺利为其家人办理户口业务致谢。 @警民直通车-浦东,信息类,3.0,有,,05月18日 20:01,1.0,1.0,4.0,0.996985,0.998643,2
434,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1bGxteMe?uid=2493592183&rl=0#cmtfrm,#暖心警事# 【百岁老人出门遛狗，结果把自己遛丢了……】近日，庙行所接群众报警称：一98岁高龄老人在广场上来回徘徊，疑似迷失。民警到场沟通后了解到，老太出门遛狗，无法找到回家的路。由于老人年事已高，民警判断老人行走距离不会太远，终于在一番走访之后，发现了正焦急寻找的老太家人，最终民警顺利将老人交到其女儿手中。上海宝山公安的微博视频,信息类,,,有,05月18日 19:37,117.0,96.0,106.0,0.785614,0.903526,2
435,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1bskDFEV?uid=2493592183&rl=0#cmtfrm,#除隐患 铸平安#【法制宣传进课堂 守护青春成长路】近日，黄浦公安分局五里桥派出所民警走进中学开展“法制宣传进课堂”主题活动。活动中，民警从网络安全入手，结合现场讲解、互动演示等形式，为中学生普及相关知识，切实有效地提高了大家的网络安全意识。@警民直通车-黄浦,信息类,4.0,有,,05月18日 19:02,26.0,32.0,37.0,0.981963,0.991883,2
436,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1bj02eIw?uid=2493592183&rl=0#cmtfrm,#除隐患 铸平安# 【居民身边的“安全顾问”】近日，杨浦公安分局控江路派出所民警以多样的形式组织开展消防安全宣传活动。通过开展消防安全讲座、模拟火灾事故逃生、教授消防设备使用技巧，进一步增强市民遇到突发事件的逃生自救能力，有效提高防火防灾意识。警民直通车-杨浦的微博视频,信息类,,,有,05月18日 18:39,202.0,1.0,201.0,0.814443,0.916499,2
437,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1b6SkpNb?uid=2493592183&rl=0#cmtfrm,#除隐患 铸平安# 【防范打击有组织犯罪 共建平安法治新青浦】市民朋友们！防范打击有组织犯罪，人人有责！让我们一起在建设新时代幸福青浦和现代化枢纽门户的新征程中，积极参与到防范打击有组织犯罪的行动中去！奋发有为，共建平安青浦！青浦警坛的微博视频,参与类,,,有,05月18日 18:09,1.0,1.0,1.0,0.45018,0.752581,2
438,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1aSCapUs?uid=2493592183&rl=0#cmtfrm,#除隐患 铸平安# 【增设“右转必停”标线 消除道路交通隐患】近期，闵行公安分局交警支队在调研中发现，龙吴路（金都路-澄江路）沿线3个路口大型车辆右转弯与右侧非机动车时常发生“包饺子”交通事故。针对此安全问题，交警支队根据3个路口实际情况，在不同位置增设了“右转必停”标线，大型车右转交通事故率明显降低，路口安全得到提升。警民直通车-闵行的微博视频,信息类,,,有,05月18日 17:34,1.0,1.0,2.0,0.0266683,0.562001,2
439,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1aFdxEPk?uid=2493592183&rl=0#cmtfrm,#暖心警事# 【在派出所门口被找到的老伯】老伯因琐事与老伴拌嘴后越想越气，在深夜负气离家出走，由于没有通讯工具，这下可把家人们急坏了。所幸长宁公安分局周家桥派出所民警在接到求助后及时开展搜寻，最终将老伯平安交回到家属手中。警民直通车_长宁的微博视频,信息类,,,有,05月18日 17:01,3.0,1.0,1.0,0.890967,0.950935,2
440,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1at2D7bH?uid=2493592183&rl=0#cmtfrm,#除隐患 铸平安# 【崇明话说交通！】外出通行必须遵守交通法规！警秀崇明的微博视频,信息类,,,有,05月18日 16:31,206.0,135.0,144.0,0.721177,0.87453,2
441,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1ahG9X8r?uid=2493592183&rl=0#cmtfrm,#除隐患 铸平安# 【离职前夕“捞一票”，昔日“战友”变小偷】近日，某公司财物人员前往徐汇公安分局虹梅派出所报案称，自己准备发给员工的福利购物卡不见了。接报后，民警迅速展开调查，发现还有员工之前发到的节日购物卡也不见了。经追查，最终锁定盗贼，没想到竟然是他……警民直通车-徐汇站的微博视频,信息类,,,有,05月18日 16:03,2.0,2.0,3.0,0.993388,0.00297548,0
442,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1a4GAPNi?uid=2493592183&rl=0#cmtfrm,#暖心警事# 【女子久站河边不离开】近日，家住浦东的阮先生路过一河道旁，发现一女孩子独自站在河边，迟迟不肯离去，其担心女子出现意外即报警。浦东公安分局浦兴路派出所民警立即赶往现场耐心劝说，最后成功解开女孩心结。警民直通车-浦东的微博视频,信息类,,,有,05月18日 15:31,,2.0,5.0,0.976904,0.989607,2
443,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N19SV1Nm3?uid=2493592183&rl=0#cmtfrm,#全民反诈防骗季##除隐患 铸平安# 【崇小志的小课堂】“520”将至，不少骗子也蠢蠢欲动，你以为的甜蜜爱情可能只是骗子的把戏，网恋需警惕，谨防电信网络诈骗上海治安学警的微博视频,信息类,,,有,05月18日 15:02,,2.0,4.0,0.986763,0.00595671,0
444,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N19MKqjue?uid=2493592183&rl=0#cmtfrm,发布了头条文章：#公安心向党 护航新征程#《全国31个省区市公安机关同步开展集中收网行动》 全国31个省区市公安机关同步开展集中收网行动,信息类,,,,05月18日 14:46,2.0,1.0,2.0,0.527181,0.787231,2
445,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N19H99Pk1?uid=2493592183&rl=0#cmtfrm,#除隐患 铸平安# 【“隔夜酒”驾车 还没出小区就撞了】近日，杨浦公安分局中原路派出所接报警称小区内发生一起两车事故。到场后民警发现驾驶人李某神情紧张、眼神躲闪，并刻意与民警保持距离。民警发现李某身上有淡淡的酒味，其承认前一晚吃饭时曾喝了几瓶啤酒。随后，民警对李某进行了呼气式酒精测试，显示结果为59mg/100ml，属于饮酒后驾驶机动车。警方提示：警惕“隔夜酒”，切不可有侥幸心理。警民直通车-杨浦的微博视频,信息类,,,有,05月18日 14:33,,1.0,2.0,0.999221,0.000350597,0
446,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N19FVzj9w?uid=2493592183&rl=0#cmtfrm,#除隐患 铸平安#【开展反诈宣传】近日，崇明分局长征派出所民警通过开展老年人讲座、入户宣传、财会人员专题宣传、到居委义诊现场宣传等举措，以说典型案例、讲识骗技窍的方式，切实提高辖区群众识诈、防诈意识。警秀崇明的微博视频,信息类,,,有,05月18日 14:30,201.0,137.0,143.0,0.997003,0.00134864,0
447,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N19uz51Z8?uid=2493592183&rl=0#cmtfrm,#警察故事#【我的爸爸是社区民警】宝山分局通河所社区民警呼春田早早的来到女儿就读的小学，不过此次呼春田却是以警察蜀黍的身份来学校进行安全宣讲，为同学们送上了一堂丰富多彩的安全知识宣讲小课堂。因为是“同学的爸爸”这一双重身份，拉进了呼春田与同学们的距离，现场气氛热烈，进一步提升了同学们的法制意识和防范意识。上海宝山公安的微博视频,信息类,,,有,05月18日 14:02,103.0,38.0,113.0,0.952529,0.978638,2
