id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4818048084610495,M7zvOjloP,1988438334,重庆发布,#重庆城市服务台#【#重庆疾控健康提示#（2022年9月26日18时）：新增排查涉广东、黑龙江、内蒙古、宁夏、青海、陕西、天津、云南】广大市民要及时关注各地疫情防控部门发布的管控通告、健康提示、病例活动轨迹等，配合做好相应的防控措施。如收到协查通知或发现与通报的病例有时空交集，立即主动通过渝康码、“社区报告二维码”等途径向所在地社区（村）、单位报告。进入公共场所配合做好体温检测，主动出示“渝康码”“行程码”，扫描“场所码”。市外来渝返渝人员需提供48小时内核酸检测阴性证明，在各交通口岸查验通信行程卡后，均需按照指引扫描“入渝码”和“社区报告二维码”，在交通口岸就地或者就近开展1次核酸检测。离渝人员要合理安排出行计划，不前往近7日内有疫情的地区和陆路边境口岸地区，尤其是不前往高、中风险区。确需离渝的，离渝前应主动向所在单位、村（社区）报备，并持48小时内核酸检测阴性证明。继续保持戴口罩、勤洗手、公筷制、1米线等良好个人习惯，做自己健康的第一责任人。如出现发热（≥37.3℃）、干咳、乏力、咽痛、鼻塞、流涕、嗅（味）觉减退、腹泻、结膜炎等症状，要正确佩戴口罩，及时到就近医院就医。接种新冠病毒疫苗仍是疫情防控有效措施之一，近期流行的奥密克戎变异株传播快、隐匿性强，容易引起社区传播，老年人感染风险增高，更应该重视疫苗接种。请适龄、无禁忌症的市民“应接尽接”。符合加强免疫接种条件的市民，应及时接种“加强针”。,,,,"重庆城市服务台,重庆疾控健康提示",2,13,25,2022-09-26 20:34,360安全浏览器,"['https://wx1.sinaimg.cn/large/002azhE2ly1h6kaaavkyxj60k01q3qda02.jpg', 'https://wx2.sinaimg.cn/large/002azhE2ly1h6kaah00wpj60q408m75g02.jpg']",,
4818061347260147,M7zRcusH9,2707177982,和李宇春看人间烟火,我现在是终于认识到了，政策的重要性，一个正确政策的必要性#宁波疫情#读大学=坐牢,,,,宁波疫情,0,2,53,2022-09-26 21:26,岁岁平安HarmonyOS設備,,,
4818051088254723,M7zAEyDqH,5000609535,中国政府网,【9月26日疫情防控最新消息！】O9月26日疫情防控最新消息！,,,,,26,0,35,2022-09-26 20:45,微博 weibo.com,,,
4818066460906838,M7zZs3NUq,2323101850,法国漂,【今天流行病学家AntoineFlahault建议重新戴上口罩】“虽然政治家们做防疫措施的决定，但科学家们提建议，在公共交通，会议室，课堂上……那些封闭的场所，应该重新戴上口罩，而且应该戴FFP2(N95)类型的口罩，这样才可以加强防护。”“不是高危人群有感染长新冠的风险，我们所有人都有感染长新冠的风险，不光要打疫苗，还应该把口罩重新戴起来！”NouvellehaussedescasdeCovid-19:lesrecommandationsdel'épidémiologisteAntoineFlahault#宝藏二创榜##疫情##法国#L法国漂的微博视频,,,,"宝藏二创榜,疫情,法国",25,10,44,2022-09-26 21:47,iPhone 13 Pro Max(远峰蓝色),,"http://f.video.weibocdn.com/o0/UIW6hTFZlx07Zwpwcn9S01041200mbIq0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670242475&ssig=%2BXJEFC48RN&KID=unistore,video",
4818079325101763,M7Akclpcv,1671109627,包容万物恒河水,🔺去年的视频，法国警察在地铁站殴打妇女。🔺好像是与疫情抗议有关的逮捕。#致这个动荡的世界#L包容万物恒河水的微博视频,,,,致这个动荡的世界,6,35,320,2022-09-26 22:38,微博视频号,,"http://f.video.weibocdn.com/o0/ABw6YL7Qlx07Zwt0JjEY01041200EYnr0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670242475&ssig=oVpEUVCfpr&KID=unistore,video",
4818071380296381,M7A7o1f6l,6075735942,Boommakac,#宁波疫情防控#别说戾气重，我的怨气现在比压底下的八百年厉鬼还多！！啊啊啊扭曲上勾拳！阴暗的下勾拳！尖叫左勾拳！右勾拳爬行！扭动扫堂腿！分裂回旋踢！乌鸦痉挛！老鼠嘶吼！大象蠕动！愤怒的章鱼！爬行！分裂！走上岸！章鱼扭曲！无差别攻击！无差别攻击！无差别攻击！无差别攻击！！,,,,宁波疫情防控,3,19,119,2022-09-26 22:06,,,,
4817645137826560,M7p1TwQ2Q,1930923341,罐头里de鱼,#天津疫情#像天津这样疫情反复且魔幻的城市，全国找不出第二个了吧…以前是一个月一次，一次一周…现在是一次持续一个月还源源不断的新增💔💔💔我经常反思我从北京回天津工作的意义在哪里？拿着比以前低的薪资，干着强度和以前一边大的工作，承受着这个城市不该承受的内卷，抵抗着一个月就循环一次疫情，羡慕着别人说走就走的旅行，愤怒着各个地方对天津一刀切的政策…,,,,天津疫情,2,82,256,2022-09-25 17:52,,['https://wx1.sinaimg.cn/large/73178d4dly1h6j7ce7n6zj20sg0sg3ys.jpg'],,
4817654454684895,M7pgVjEKP,1910019822,8099999,【#关于2例新冠肺炎核酸初筛阳性人员活动轨迹的通告#】#昆明疫情##活动轨迹##最新通报#（昆应疫指通〔2022〕62号）2022年9月25日，我市在主动就诊人员中发现2人（系夫妻关系）新冠肺炎核酸初筛阳性。现将有关活动轨迹通告如下:一、活动轨迹（一）初筛阳性人员19月18日：0:00至9:21，营运网约车（车牌：云AD20674）；9:21至9:29，在滇味小吃（西山区碧鸡街道长坡社区居委会附近，下同）购买早餐；9:29至10:32，在铭昆充电站（长坡）进行车辆充电；13:32返回长坡社区排联村家中后无外出；17:00至次日8:29，营运网约车。9月19日：8:29至8:34，在滇味小吃购买早餐；8:34至9:40，在铭昆充电站（长坡）进行车辆充电；9:40至18:27，居家无外出；18:27至次日0:30，营运网约车。9月20日：0:30至1:30，在西山区西苑立交桥充电站进行车辆充电；1:30至10:00，营运网约车；10:00至10:08，在滇味小吃购买早餐；10:08至11:16，在铭昆充电站（长坡）进行车辆充电；12:30至17:35，居家无外出；17:35至18:15，在安宁市太平农贸市场购物后回家。9月21日：0:00至9:20，居家无外出；9:20至9:36，在滇味小吃购买早餐；9:36至12:00，到官渡区易安汽车租赁公司咨询；12:00至12:30，到官渡区大都摩天购物中心旁小吃店用餐；12:30至12:59，到附近晨光文具店购物；12:59至13:05，到海乐路工商银行办理业务；13:05至13:20，步行至官渡区小板桥社区卫生服务中心咨询体检；13:20至13:35，返回海乐路工商银行；13:35至14:05，驾车至官渡区人民医院体检；14:05至14:11，到西山区优创图文设计服务部打印资料；14:11至14:58，返回官渡区人民医院进行体检；14:58至15:30，驾车至滴滴车服务点（科医路176号）办理业务；15:30至16:00，到官渡区人民医院领取表单；16:00至16:20，到西山区优创图文设计服务部打印资料；16:20至17:00，再次到官渡区人民医院体检；17:00至24:00，驾车回家后未外出。9月22日：0:00至7:00，居家无外出；7:00至9:10，到西山区碧鸡派出所办理业务；9:10至9:40，到滴滴车服务点（科医路176号）办理业务；9:40至11:00，到官渡区易安汽车租赁公司办理业务；11:00至12:00，到呈贡区明星新能源汽车有限公司办理业务；12:30至17:30，驾车至官渡区耀旻辰车管社会服务站（螺蛳湾车管所）办理业务；17:30至18:00，驾车前往官渡区大都摩天购物中心，后返回家中；20:30至23:00，与初筛阳性人员2同至安宁市万辉星城家康诊所就诊，后返回家中未外出。9月23日：00:00至7:00，居家无外出；7:00至7:10，到滇味小吃购买早餐；7:10至12:00，营运网约车；12:00至12:30，到五华区王记潮汕猪脚饭（小屯路）用餐；12:30至15:00，到西苑立交桥充电站进行车辆充电；15:00至16:40，到翠湖欢格酒店接人至嵩明杨林；16:40起营运网约车至24:00，返家后无外出。9月24日：0:00至6:00，居家无外出；6:00至7:39，营运网约车；7:39至11:30，在机场附近待客并用早餐；13:30至14:30，到安宁市第一人民医院金方院区就诊，在院隔离期间新冠病毒核酸初筛阳性。（二）初筛阳性人员29月19日：7:50，到安宁市云南朗明印务有限公司上班；8:05，在公司门口临时早点摊购买早餐；12:00，在公司门口的卓易副食店购物；12:10至20:00，上班；20:00，返家后无外出。9月20日至9月23日行程同上。9月24日：20:00之前行程同上；20:00至22:30，上班；22:30返家；22:40，与初筛阳性人员1同到安宁市第一人民医院金方院区发热门诊就诊，在院隔离期间新冠病毒核酸初筛阳性。二、健康提示目前，各项疫情处置工作正稳妥有序开展。请9月18日以来乘坐过牌号云AD20674网约车的乘客，立即向所在社区或辖区疫情防控部门报告，配合做好各项防控措施。请与上述轨迹存在时空交集的人员，立即向所在社区报备，积极配合做好5天居家健康监测和5天5次核酸检测措施（间隔24小时）。当前国内、省内疫情形势依然严峻复杂，请广大市民自觉遵守各项疫情防控规定，主动落实持核酸检测阴性证明上岗和出入公共场所等要求，坚持科学佩戴口罩，主动扫码、亮码，保持1米社交距离，勤洗手、勤通风、勤消毒、不扎堆、不聚集等良好卫生习惯，出现异常症状及时到就近的发热门诊就诊，途中避免乘坐公共交通工具。昆明市应对新型冠状病毒感染肺炎疫情工作领导小组指挥部2022年9月25日,,,,"关于2例新冠肺炎核酸初筛阳性人员活动轨迹的通告,昆明疫情,活动轨迹,最新通报",6,37,194,2022-09-25 18:29,微博 weibo.com,['https://wx2.sinaimg.cn/large/71d896eegy1h6j12zqs40j20u073lk67.jpg'],,
4817630646763922,M7oEwsnBw,1813047827,TheLancet-Vivian,张文宏：虽然我不愿意说出事实，但又不得不说，接下来的形势会更复杂疫情在第二届新冠肺炎多学科论坛上，复旦大学附属华山医院感染科主任张文宏对国际疫情分析时表示：正如我们所知：核酸检测也不是百分百准确，已经有媒体公开报道过：一位病人出院前，两次核酸检测阴性，她高高兴兴回家等待第三次结果，然而等来的是第三次为阳性。这说明病毒并未清除，而是在体内继续增长，到了一定的量级才能被检测出阳性。所以，我们该怎么办？总结了一下，这10条一定要注意：01、首先，不要放松警惕。不要以为疫情过去了，其实病毒只是被短暂抑制住了，后面是持久战，我们要对付的敌人更狡猾。02、其次，没事尽量不要外出。但一定要保持一定频率的锻炼，室内室外（仅限自己家）都可以，速战速决。因为对付新冠目前没有特效药，目前最好的特效药是个人免疫力。如无特别需要，不要进入任何密闭空间。我一朋友最近开始进健身房，为他捏一把汗。03、勤洗手，出门戴口罩是必须的。我昨天看到一位邻居在小区的休闲座椅上高唱“可爱的姑娘”，附近人来人往，哥们，你为了唱歌真的在冒生命危险。04、能不出差就不出差，（有车的人）短途出差尽量自己开车。特别强调，尽量不要去飞机场、火车站，甚至要避免在这些地方转地铁，严防境外输入，你懂的！05、告诉家里的小朋友，和所有外人不要距离太近，不要有打闹的肢体动作。06、在安全的前提下，在有条件的地方都放一瓶酒精，随时准备干掉病毒。07、考虑在现有条件下，如何开源节流，如何开辟新的业务形式，因为有的人已经保不住工作了。而且随着利率下行，通胀的可能性在增加，即使侥幸保住工作保住薪水，实际上购买力在下降。08、虽然我不愿意说出事实，但又不得不说，接下来的国内外形势会更复杂。所以，不要冒险做任何从未接触过的投资，如果你是小白，甚至可以不做投资。09、远离那些煽动仇恨、叫嚣斗争的新媒体，认真去读几本经典书籍。比如可以了解一下哈耶克或者德鲁克。你最应该爱的是身边人以及值得你爱的人，别听那些大词，基本都是准备忽悠你。10、好好活着，等疫苗或者确认有效的特效药，这是最靠谱的。“到目前为止，我认为这个病毒是人类历史上最难对付的病毒之一。”张文宏说。,,,,,26,28,108,2022-09-25 16:55,疫情超话,"['https://wx2.sinaimg.cn/large/6c10ea13ly1h6iychml2lj20u00hiaac.jpg', 'https://wx2.sinaimg.cn/large/6c10ea13ly1h6iychwlwjj20u00hwdg1.jpg', 'https://wx4.sinaimg.cn/large/6c10ea13ly1h6iyci3v8vj20u00hz0tb.jpg', 'https://wx1.sinaimg.cn/large/6c10ea13ly1h6iychepmkj20u00hw3zq.jpg', 'https://wx3.sinaimg.cn/large/6c10ea13ly1h6iycid0ufj20u00h93z5.jpg', 'https://wx3.sinaimg.cn/large/6c10ea13ly1h6iycik0qqj20u00h9q4z.jpg', 'https://wx3.sinaimg.cn/large/6c10ea13ly1h6iycitf87j20u00hwwh2.jpg', 'https://wx3.sinaimg.cn/large/6c10ea13ly1h6iycj3tsij20u00hk3z1.jpg', 'https://wx1.sinaimg.cn/large/6c10ea13ly1h6iycjasldj20u00gp3ys.jpg']",,
4817569704052396,M7n4eh0de,1596987345,西安老方A,方老视点急转#疫情#动态 9月25日9时30分，省应对办通报咸阳市1例在院就诊患者（李某某）核酸检测阳性。一、基本情况经咸阳市指挥部初步流调，李某于9月21日13时左右因病（偏瘫）从新疆库尔勒市包车120救护车（同乘人员有其妻子、女儿）前往咸阳市，于9月22日18时左右到达咸阳市延安大学咸阳医院脑血管病院住院治疗。9月25日2时30分延大咸阳医院发现1管20：1混管阳性（20人中含患者、陪护19人、医护1人），25日5时40分经单采单检该患者核酸结果阳性，且出现发热症状。目前流调显示，该患者及陪护入院后未离开医院。二、处置情况1.已通知全市各区县开发区迅速排查9月22日-24日是否有前往咸阳市延安大学咸阳医院就诊或进入该院人员，一经发现，立即落实居家隔离措施；2.已通知咸阳机场指挥部立即排查机场各单位员工及家属是否有9月22日-24日前往咸阳市延安大学咸阳医院就诊或进入该院人员，一经发现，立即落实居家隔离措施。（网络综合）#带着微博走天下#,,,,"疫情,带着微博走天下",15,78,324,2022-09-25 12:53,方老视点超话,,,
4817605414095212,M7nZPhblO,3546332963,天津日报,#防控疫情天津在行动#【到过这个拉面店注意！武清最新通告】9月25日，武清区疫情防控指挥部发布通告，在武清兰州牛肉拉面翠亨路分店就餐人员速报备↓广大居民朋友：根据疫情防控形势，为切实保障人民群众生命安全和身体健康，快速有效阻断疫情传播扩散风险，请具有以下涉疫场所暴露史的人员，立即主动向居住地村（居）委员会报备，并配合做好疫情防控工作：9月21日21:00后至9月25日期间，在中国兰州牛肉拉面翠亨路分店1－120（翠亨路与旺源道交口附近）就餐人员，存在被感染的风险，请立即向居住地所在镇街、社区报备，并保持相对静止、通讯畅通。根据《中华人民共和国传染病防治法》，若因报备不及时、故意隐瞒涉疫重点场所旅居史，造成疫情传播，导致严重后果，将承担相应法律责任。广大居民应密切关注疫情防控信息，做好个人防护，戴口罩、勤洗手、常通风、不聚集，保持安全社交距离，配合做好公共场所测温、验码，做到疫情防控意识和健康行为不放松。符合接种条件的，应积极主动到辖区接种点接种新冠病毒疫苗，降低自身感染和发病风险，共同筑牢人群免疫屏障。感谢您的理解支持！武清区疫情防控指挥部2022年9月25日,,,,防控疫情 天津在行动,12,33,125,2022-09-25 15:15,微博 weibo.com,['https://wx1.sinaimg.cn/large/d360bf23ly1h6iuvyvqoij20e60an3yl.jpg'],,
4817568252037544,M7n1T8y3C,2479902905,摘日者,富裕国家提早宣布新冠疫情结束，还有一个考虑：只要宣布新冠结束了，就可以陆续撸掉相关补贴了然后让私营市场操弄这个缺口，捞钱需求满不满足不要紧。供需越失衡，我越能捞钱例如没了医疗补贴，就把疗养资金缺口给私人医疗老外可不就是把国家当生意做嘛，这个思维没毛病,,,,,8,14,136,2022-09-25 12:47,小米手机,,,
