,,Annual Mean Annual MRT (C),,,,,Annual Mean Solar Gains ,,,,,Volumne Flow Rate ,,,,,Total Ventilation Heat Gain [W],,,,,Total Ventilation Heat Loss [W],,,,,Daylight - Glare percentage ,,,,,Cooing Energy Uses,,,,,Lighting Energy Uses,,,,,Total Energy Uses,,,,,Embodied Carbon,,,,,
260,154.4287841,28.98786,29.12049,30.08218,26.54794,24.32524,813.6500345,984.4726593,896.6008545,707.1507207,646.6077917,4.396091841,4.672239006,5.542542562,8.894041106,6.069470651,6.770570589,4.814140656,4.007096963,9.440941664,4.186373015,497.7991675,605.5553016,551.8676054,469.9967431,440.0965675,0.03573004,0.045029737,0.06392987,0.068687309,0.080853816,161592.6269,138192.5348,217112.0744,186932.188,63841.56172,150.5405567,147.1129903,161.907777,151.862924,198.5763911,161743.1674,138339.6478,217273.9822,187084.0509,64040.13811,,,,,,
157,154.5973179,28.97521,29.10439,30.06911,26.53759,24.31768,802.6758295,971.5912116,885.4220172,698.2851693,638.7251093,4.396083769,4.672218815,5.542534988,8.894032934,6.069464919,6.805761787,4.847431829,4.091805736,9.554727343,4.17098013,492.9752465,599.5657617,547.0716922,466.2590539,436.991767,0.054036171,0.050552251,0.065212743,0.06476232,0.088615783,161533.8027,138129.4476,217070.5383,186901.6154,63822.24524,154.0483159,150.3549205,165.4658471,155.7385735,207.373709,161687.851,138279.8026,217236.0041,187057.3539,64029.61895,,,,,,
153,155.1209858,29.05395,29.20113,30.14724,26.6009,24.36724,869.2885433,1048.336247,951.5087268,751.2783376,685.3447722,4.396141779,4.672322848,5.542605817,8.894103295,6.069518546,6.462605828,4.670277422,3.664082954,8.928878098,4.231412633,522.7173892,635.8252146,576.1164427,489.3843224,457.0420765,0.048742832,0.043118097,0.062005559,0.070649804,0.071798189,161900.144,138515.681,217328.7173,187089.9709,63951.88471,147.3833463,144.162455,158.3823164,148.2600982,190.3087108,162047.5274,138659.8435,217487.0997,187238.231,64142.19342,,,,,,
419,155.3275497,28.66807,28.71063,29.75108,26.28989,24.1277,553.3404593,675.1713327,631.9239152,496.808727,460.4570092,4.395840499,4.671786898,5.542215246,8.893790279,6.069265381,9.969349304,6.886500462,8.330085429,14.07390695,4.159940621,386.5230487,463.8641371,439.915744,383.6586903,364.9651073,0.226290251,0.187765506,0.185375241,0.240732665,0.187796464,160261.8055,136721.2447,216163.3063,186262.5817,63400.25926,251.4945375,235.3910779,250.3641899,271.7193472,358.2436162,160513.3,136956.6357,216413.6705,186534.301,63758.50287,,,,,,
499,155.5489125,29.05793,29.20547,30.15058,26.60383,24.36948,872.7301448,1051.899677,954.4965634,753.8328205,687.4737258,4.396147176,4.672326537,5.542609169,8.894105863,6.069521745,6.445428352,4.664534651,3.646610155,8.902950503,4.234513964,524.2528182,637.4885932,577.3963545,490.4788534,457.9661463,0.048522276,0.043118097,0.062005559,0.070431749,0.071798189,161919.0562,138533.6801,217340.7316,187099.5168,63958.43328,147.3762314,144.162262,158.3799661,148.2591282,190.3059792,162066.4325,138677.8423,217499.1115,187247.7759,64148.73926,,,,,,
159,156.1005452,29.11217,29.27117,30.20404,26.64743,24.40391,919.7076359,1105.261953,1000.912659,791.1484875,720.3057956,4.396197947,4.672392632,5.542656748,8.894148762,6.069559134,6.28144046,4.577223201,3.428917094,8.544291806,4.288046456,545.4199928,662.7432723,598.0021562,506.8679742,472.199691,0.051389502,0.036745964,0.045969639,0.065416485,0.064036223,162177.6273,138803.9894,217524.1586,187233.0309,64050.91716,143.5878255,141.0971104,154.0735142,144.2413961,180.5380467,162321.2151,138945.0865,217678.2321,187377.2723,64231.4552,,,,,,
409,156.4845012,29.14661,29.31282,30.23797,26.67523,24.42656,949.526384,1139.135577,1030.401279,814.8313201,741.1493173,4.396228501,4.672431374,5.542692268,8.89418293,6.069584178,6.176679308,4.539306405,3.311262197,8.332921524,4.31693688,558.9699272,678.9226248,611.161832,517.4386511,481.5524241,0.050507278,0.036321155,0.045969639,0.066724815,0.064251833,162342.8639,138976.7682,217642.9379,187318.1865,64112.04001,143.5798451,141.0941639,154.0726348,144.2132982,180.5311326,162486.4437,139117.8623,217797.0106,187462.3998,64292.57115,,,,,,
163,156.7692785,28.48837,28.43517,29.52576,26.12764,23.98785,414.3854915,489.8226639,470.6115047,373.2733592,345.9684529,4.395686067,4.671451772,5.541991329,8.893647297,6.069129178,15.31743652,12.89683352,17.64869017,20.55328718,4.768374707,333.654025,384.9465863,377.851318,338.9368548,319.1261195,0.26576974,0.23895497,0.257002352,0.241168775,0.18305304,159662.5288,135932.7064,215660.7984,185962.4563,63147.37861,366.4422715,332.5804714,351.0352901,390.7192013,451.4630582,160028.9711,136265.2869,216011.8336,186353.1755,63598.84166,,,,,,
407,157.0113457,29.39088,29.61155,30.48075,26.87371,24.58933,1167.49586,1388.282155,1248.00778,988.6098707,894.8491581,4.396459507,4.672769312,5.542947176,8.894398695,6.06976904,5.811378677,4.351683447,2.809121963,7.278795712,4.596424183,658.5795894,798.7715241,709.3847204,595.7693552,550.8308338,0.045655051,0.03462192,0.036989523,0.053423463,0.059939629,163555.2885,140252.0879,218520.1413,187941.8242,64560.10541,141.682123,139.4953884,151.8893525,142.0024982,175.2932324,163696.9706,140391.5833,218672.0307,188083.8267,64735.39865,,,,,,
69,157.3590023,29.35969,29.57323,30.44959,26.84831,24.56847,1139.049732,1355.686107,1219.496923,965.8976206,874.7114661,4.396426364,4.672724797,5.542915408,8.894361838,6.069745021,5.838577065,4.358576968,2.842875263,7.373274898,4.55395,645.5162824,783.0455268,696.4269949,585.4882908,541.7554303,0.044772828,0.034834325,0.038913834,0.057784562,0.06058646,163396.6966,140084.2969,218405.7857,187860.2534,64501.62765,142.1982418,139.9643555,152.443622,142.5966428,176.8162261,163538.8948,140224.2613,218558.2294,188002.8501,64678.44387,,,,,,
432,157.9493756,28.54247,28.5209,29.59394,26.17403,24.03195,452.6672904,543.3799892,515.9181415,406.1004466,378.0700927,4.395735497,4.671564594,5.542079197,8.89368161,6.069173552,13.32471081,10.19403094,14.22208503,18.4554407,4.495099358,348.9401512,407.9367562,395.6460005,351.6514089,333.1641106,0.264666961,0.241291419,0.257216164,0.23746184,0.184131091,159867.9341,136190.3074,215834.0641,186067.0654,63238.46708,363.7526811,329.7528732,349.1544965,385.6328638,449.4062235,160231.6867,136520.0602,216183.2186,186452.6983,63687.8733,,,,,,
246,158.0455787,29.24474,29.43185,30.33459,26.75446,24.49103,1035.988654,1237.30598,1115.946355,883.4382432,801.56726,4.396309493,4.672557922,5.542790902,8.89426701,6.06965128,5.967541176,4.438370655,3.043846349,7.829296454,4.419568898,598.1921172,725.9504693,649.502705,548.1741313,508.6344201,0.048522276,0.033984707,0.041265769,0.061709551,0.06123329,162822.8327,139479.2078,217986.6264,187564.7594,64288.48103,142.6168632,140.2730997,152.8984157,143.1217035,177.7806156,162965.4496,139619.4809,218139.5248,187707.8811,64466.26165,,,,,,
136,158.6924514,29.33685,29.54474,30.4263,26.82944,24.55275,1118.484121,1331.731643,1198.478378,949.2672914,859.8541272,4.396400334,4.672692275,5.542888718,8.894344229,6.069724878,5.864010058,4.368292543,2.877271968,7.456354646,4.526561888,636.0369472,771.4701265,686.8405266,577.9133526,534.9910202,0.044552272,0.034834325,0.038913834,0.057784562,0.06037085,163281.898,139961.951,218321.2176,187801.0103,64458.64271,142.2208221,139.985561,152.4624418,142.6236531,176.8676053,163424.1188,140101.9365,218473.6801,187943.634,64635.51032,,,,,,
320,159.0447381,28.64898,28.6725,29.71686,26.27186,24.11174,528.367559,641.663282,600.0330877,473.6394683,437.6317667,4.395829629,4.671754148,5.54219373,8.893775233,6.069247276,10.32983629,7.170866864,9.084603021,14.815885,4.169016486,380.1828182,451.8700754,429.8285667,378.8289893,359.4831048,0.257609175,0.231308411,0.245670301,0.235717401,0.175075464,160267.6894,136674.7194,216153.1507,186303.5076,63416.83701,352.4714916,321.9330298,344.9571198,377.0008429,445.812013,160620.1609,136996.6524,216498.1079,186680.5084,63862.64902,,,,,,
202,159.4103109,28.77792,28.84867,29.85681,26.37314,24.18859,639.8050189,775.9388905,714.2359624,564.1324736,517.8111205,4.395923256,4.67193973,5.542328867,8.893875916,6.069326768,8.269031744,5.67900383,6.075534113,12.0692176,4.091747316,421.9863849,508.3950788,473.1671708,409.5277453,387.0014981,0.132995148,0.113423959,0.112037631,0.167684256,0.163216904,160670.6321,137170.1788,216431.0673,186458.4613,63526.40762,198.5703316,191.7635351,209.8594232,210.4991505,296.8936432,160869.2025,137361.9424,216640.9267,186668.9604,63823.30126,,,,,,
360,159.6645254,28.46637,28.35655,29.45833,26.09987,23.95165,355.8868657,409.8769556,392.6748484,318.4383318,290.4536292,4.395682641,4.671376859,5.541956384,8.893636017,6.06908909,17.22105841,16.36645277,22.92137029,23.50825209,5.178061618,329.2521735,367.5965841,364.3213554,335.2070834,309.6767353,0.060873401,0.101316907,0.068847552,0.064108155,0.058861578,159794.5175,135911.6546,215671.4041,186062.9706,63195.04797,660.0249965,597.8053403,614.5494088,645.363402,661.9595466,160454.5425,136509.4599,216285.9535,186708.334,63857.00752,,,,,,
70,160.0919408,28.84973,28.93945,29.9302,26.43007,24.22971,699.7629276,845.7863339,774.2473331,612.0994201,560.1119287,4.395993924,4.672034852,5.542405277,8.893927668,6.069372537,7.565549656,5.287205428,5.184019711,11.02821296,4.126915424,447.1893157,539.919524,497.9723408,428.6260504,402.7773262,0.103881782,0.067544605,0.062433184,0.081770606,0.120741699,160970.0291,137490.6922,216634.7857,186605.8774,63613.37793,167.7082068,161.7482206,178.5192702,170.6193698,237.0069725,161137.7373,137652.4404,216813.3049,186776.4968,63850.38491,,,,,,
378,160.4044734,29.34438,29.55332,30.4331,26.8352,24.55732,1125.367722,1339.11751,1204.841361,954.4962056,864.3414576,4.396408365,4.672698415,5.542896578,8.894348238,6.069731854,5.856612124,4.365002319,2.866422726,7.432276088,4.536655156,639.1777117,774.9933347,689.691638,580.2558748,536.9824151,0.044772828,0.034834325,0.038913834,0.057566507,0.06058646,163320.1108,139999.8381,218346.9702,187820.3959,64472.29366,142.1983602,139.9647547,152.4437723,142.5991137,176.8177328,163462.3092,140139.8028,218499.4139,187962.995,64649.11139,,,,,,
57,160.8089429,29.38074,29.59813,30.46954,26.8649,24.58175,1158.37365,1377.066562,1238.055947,980.9183734,887.8039275,4.396447306,4.672749947,5.542933058,8.89438448,6.069761323,5.82207336,4.357436624,2.819359607,7.311732436,4.584653866,654.3475947,793.2974012,704.7915531,592.2384316,547.5741786,0.045655051,0.03462192,0.036989523,0.055385957,0.059939629,163504.2331,140193.596,218480.282,187915.1358,64540.29356,141.6821855,139.4956155,151.8894342,142.0374031,175.2941707,163645.9153,140333.0916,218632.1714,188057.1732,64715.58773,,,,,,
442,161.0368595,28.46645,28.35792,29.46165,26.10197,23.95407,356.4362801,410.9391181,395.0716689,320.1401131,292.2905278,4.395687844,4.671374567,5.541954644,8.893642835,6.069095198,17.26510243,16.31651121,22.65926633,23.37007254,5.141267345,329.6392694,368.1993504,365.1217542,335.8689224,310.4747279,0.057565064,0.094519966,0.065426555,0.057784562,0.06080207,159801.2456,135922.2363,215681.1723,186066.8261,63196.78061,663.8456895,602.2508932,616.6480637,647.9161694,663.4204477,160465.0913,136524.4872,216297.8203,186714.7423,63860.20106,,,,,,
172,161.3885504,28.46091,28.3493,29.4526,26.09585,23.9478,351.8901128,404.9945106,388.7039862,315.5044235,287.6222921,4.395681916,4.671371644,5.541945587,8.893633176,6.069089013,17.4863822,16.64529256,23.28032368,23.77644941,5.209644006,328.0277158,365.8846921,362.9520014,334.3309244,308.5923284,0.052051169,0.092395922,0.067564678,0.059529001,0.058214748,159779.157,135893.8051,215657.9025,186056.0429,63187.75822,666.3013516,605.9721825,620.0566116,650.808066,666.0125275,160445.4584,136499.7773,216277.9591,186706.851,63853.77074,,,,,,
155,161.7488294,28.71178,28.75,29.77578,26.32013,24.14862,574.0443729,694.7491412,642.9412193,508.8952599,467.3910882,4.395884718,4.671842542,5.542255922,8.893823387,6.069286817,9.136175628,6.294236833,7.50968525,13.51333922,4.085614112,399.6758075,476.0842657,447.8552976,393.5317602,372.4901582,0.235774151,0.229396771,0.237759247,0.232882686,0.173134972,160516.4123,136943.7816,216317.4725,186433.8102,63509.82046,349.914928,321.724173,345.6932064,376.4981033,446.1199047,160866.3272,137265.5058,216663.1657,186810.3083,63955.94036,,,,,,
108,162.0728407,28.53738,28.49845,29.57419,26.16979,24.02457,432.0110458,516.0806505,488.9559195,387.7936561,359.1526266,4.395737284,4.671542957,5.542081371,8.893680072,6.0691643,13.72840053,10.45175399,15.1712459,19.14820932,4.518708962,348.012718,402.1139467,391.0025648,351.7828872,331.2580851,0.169607411,0.143160578,0.146675219,0.131487135,0.095299698,159951.7207,136216.8513,215871.1964,186140.1487,63276.18136,495.3671589,445.0163057,468.4677097,506.6972776,547.1845041,160447.0879,136661.8676,216339.6641,186646.8459,63823.36587,,,,,,
408,162.4614676,29.14506,29.30481,30.22932,26.67041,24.42043,949.0180398,1134.008585,1024.955655,812.0020267,737.164861,4.39622417,4.672430941,5.542682627,8.894178325,6.069574361,6.18745107,4.548857194,3.330348625,8.382997312,4.325958921,558.5485295,676.0768264,608.2197851,515.8533138,479.2972079,0.052051169,0.034197111,0.043190079,0.064544265,0.062958172,162337.7231,138949.3073,217620.1213,187313.0074,64104.2492,143.0817238,140.6171671,153.3869307,143.6136819,178.8866109,162480.8049,139089.9244,217773.5083,187456.6211,64283.13581,,,,,,
17,162.9024687,28.46199,28.33834,29.43684,26.0893,23.93658,332.4570985,380.7330378,360.548049,294.4195252,265.9074236,4.395687871,4.671365845,5.54192205,8.893634154,6.069075856,18.00584712,17.44608579,25.24206558,25.10942637,5.537209475,329.3517017,364.7312941,361.3299286,334.7531121,306.5042676,0.009483899,0.043542906,0.044045328,0.024640209,0.031047865,159831.3144,135937.9561,215678.3811,186095.092,63212.9117,766.8505572,722.4391738,733.1127293,752.6811913,755.5900823,160598.165,136660.3953,216411.4938,186847.7732,63968.50178,,,,,,
222,163.294709,29.22807,29.40733,30.31324,26.73848,24.47654,1021.724894,1217.896088,1098.370781,870.380902,789.0316602,4.396288703,4.67253362,5.5427694,8.894250592,6.069636161,6.002888247,4.458266139,3.091342893,7.931839359,4.407460546,591.5750472,716.3971337,641.2436215,542.0942995,502.7020879,0.048742832,0.033772302,0.041479581,0.061491496,0.06123329,162742.2131,139378.2358,217915.7345,187521.6452,64254.88137,142.5953478,140.2660647,152.8873076,143.1101369,177.7429395,162884.8084,139518.5019,218068.6218,187664.7554,64432.62431,,,,,,
481,163.5768951,29.20151,29.37398,30.28578,26.71641,24.45814,998.3720516,1190.577239,1074.37925,851.4165289,772.0581961,4.396272425,4.672501934,5.542730126,8.894223237,6.069617291,6.048273972,4.483255674,3.166341769,8.070866213,4.380312975,580.9126172,703.2393833,630.3788668,533.5500824,494.9944039,0.050727834,0.033559898,0.041907205,0.061927606,0.0614489,162611.9257,139238.3574,217819.1118,187454.3381,64205.9406,142.7919735,140.3910333,153.1036892,143.3319901,178.1849835,162754.7176,139378.7484,217972.2155,187597.67,64384.12559,,,,,,
185,164.0906282,28.81764,28.89109,29.88654,26.39902,24.20352,673.3495405,809.9838474,741.2627927,587.6865291,536.4496923,4.39596551,4.671990724,5.542362448,8.893898353,6.069345065,7.811763302,5.449173661,5.609018656,11.62499224,4.115766044,435.7434471,523.0286069,483.3414629,418.2273767,392.9677039,0.097044552,0.078164826,0.090656404,0.114478849,0.13454075,160831.0424,137314.0627,216510.2264,186532.0574,63564.10987,179.7526132,172.9834653,190.6851262,185.2705554,262.5107999,161010.795,137487.0461,216700.9115,186717.328,63826.62067,,,,,,
367,164.1696444,29.07777,29.21915,30.15788,26.61362,24.37311,891.3230799,1065.456408,964.5544727,764.5300911,694.355162,4.396163883,4.672348103,5.542609163,8.894118855,6.069528255,6.390596097,4.644539073,3.596339161,8.843712349,4.271354212,532.2435023,643.1578289,580.8929998,494.5504611,459.9881751,0.052933392,0.037383178,0.048535386,0.068687309,0.064683053,162016.6947,138598.31,217377.274,187145.8122,63982.64183,144.5972068,141.8797306,154.9887089,145.4326001,182.9668364,162161.292,138740.1898,217532.2627,187291.2448,64165.60866,,,,,,
243,164.8211284,29.04749,29.18059,30.12563,26.58811,24.35193,865.6662123,1034.903518,937.6198711,743.3740947,675.2598147,4.396134456,4.67230568,5.542580157,8.894088398,6.069504928,6.496039872,4.7016335,3.749324263,9.084142145,4.249274977,520.6312935,628.5441457,568.7798242,485.1540904,451.4405685,0.05094839,0.040994053,0.052811631,0.069559529,0.069642087,161873.8098,138441.5871,217268.9184,187071.425,63929.18294,145.6139097,142.7567066,156.0698591,146.6529079,185.9240986,162019.4238,138584.3439,217424.9883,187218.0779,64115.10704,,,,,,
13,165.0439003,29.15744,29.31756,30.23887,26.67897,24.42661,960.028396,1144.904938,1034.092408,819.7943646,743.4988319,4.39623067,4.672448455,5.542690028,8.894188789,6.069582915,6.158003827,4.540869395,3.295966133,8.329184497,4.339738818,563.4336679,681.1768199,612.079198,519.2257287,481.9701265,0.052051169,0.034197111,0.042762455,0.064108155,0.062958172,162398.0901,139004.6147,217656.5051,187343.0023,64124.32873,143.0619416,140.604419,153.3713877,143.6003907,178.8460573,162541.152,139145.2191,217809.8764,187486.6027,64303.17479,,,,,,
308,165.4647106,28.99286,29.11155,30.06784,26.5423,24.31406,819.6974327,980.6702322,889.7900579,705.6743267,641.3404917,4.396096416,4.672230295,5.542522118,8.894037716,6.0694626,6.740268959,4.820802518,4.060463912,9.56854834,4.214753763,499.918604,602.6882053,547.4599164,468.4455073,436.30982,0.048522276,0.042905692,0.062860808,0.069559529,0.07287624,161618.0963,138163.3533,217076.6166,186938.6416,63833.66888,147.3934346,144.1750508,158.3988646,148.3572809,190.4365368,161765.4898,138307.5283,217235.0155,187086.9988,64024.10541,,,,,,
27,165.798962,28.47921,28.41226,29.49708,26.11507,23.97168,389.9745652,460.90728,437.1595939,348.6184731,321.172588,4.395694334,4.671455631,5.542014221,8.893652376,6.069117737,15.68992478,12.55723959,19.03763029,21.96197172,4.821231769,331.230884,377.7913031,370.6104929,337.1907844,314.5246309,0.167401853,0.149107901,0.153089587,0.138901003,0.098749461,159731.2916,135936.0592,215661.8627,186025.4953,63175.38502,507.7364947,456.356022,477.5491166,524.5461459,554.3374567,160239.0281,136392.4152,216139.4118,186550.0414,63729.72248,,,,,,
418,166.180512,29.45961,29.69571,30.54892,26.92953,24.63546,1230.605622,1460.303847,1310.976582,1038.834858,939.3176686,4.396517899,4.672866893,5.543029892,8.894461926,6.069817327,5.781949623,4.331439049,2.74491116,7.093113044,4.690963982,687.7507051,833.6074234,738.0375149,618.612619,571.0375362,0.045655051,0.033559898,0.036561899,0.052769298,0.060155239,163907.7035,140620.0136,218774.3076,188122.6448,64690.48125,141.6817071,139.4928876,151.8889166,141.9718792,175.2757129,164049.3852,140759.5065,218926.1965,188264.6166,64865.75697,,,,,,
132,166.4148291,28.77614,28.83324,29.83587,26.36274,24.17536,637.5372466,765.4647485,700.8917658,556.6274611,507.5285062,4.395927957,4.671923139,5.542318875,8.893865828,6.069317681,8.209076306,5.67166758,6.254403807,12.41785482,4.100764392,421.0174894,503.0900579,466.5882294,406.3551695,382.4067443,0.143581826,0.126593033,0.13170836,0.189489751,0.17119448,160663.8368,137117.1258,216377.8,186452.1292,63517.56406,208.5390926,201.0938946,219.336229,225.6543741,313.5654828,160872.3759,137318.2197,216597.1363,186677.7836,63831.12954,,,,,,
