区域,区域.1,房屋,链接,参考总价,参考单价,小区,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,房协编码
南山区,前海,前海自贸区旁边 大社区 鼎太风华五期大三房,https://sz.lianjia.com/ershoufang/105106849213.html,1080万,98400元/平米,鼎太风华五期,3室1厅1厨2卫,高楼层 (共28层),109.66㎡,平层,暂无数据,板塔结合,南 北,钢混结构,精装,两梯六户,有,2021/3/31,商品房,2013/7/9,普通住宅,满五年,非共有,有抵押 300万元 建设银行 客户偿还,已上传房本照片,2.13E+11
南山区,前海,房子户型方正，房子满5年，红本在手的.,https://sz.lianjia.com/ershoufang/105106249763.html,932万,82500元/平米,绿海名都,4室2厅1厨2卫,低楼层 (共18层),112.94㎡,平层,暂无数据,板楼,南,钢混结构,简装,两梯七户,有,2021/1/13,商品房,2004/12/10,普通住宅,满五年,非共有,有抵押 300万元,已上传房本照片,2.20E+11
南山区,前海,港湾丽都 大四房 红本在手 满五唯一 地铁口物业,https://sz.lianjia.com/ershoufang/105105955748.html,1053万,78000元/平米,港湾丽都,4室1厅1厨2卫,中楼层 (共17层),134.98㎡,平层,119.42㎡,板楼,西南,钢混结构,简装,两梯四户,有,2020/12/5,商品房,2011/7/4,普通住宅,满五年,非共有,无抵押,已上传房本照片,2.12E+11
南山区,前海,粤港澳大湾区 自贸区门口 精装修3+1 满五年,https://sz.lianjia.com/ershoufang/105105577220.html,839万,82200元/平米,新德家园,3室2厅1厨2卫,低楼层 (共26层),101.98㎡,平层,暂无数据,板塔结合,南,砖混结构,精装,三梯八户,有,2020/10/20,商品房,2008/9/12,普通住宅,满五年,共有,有抵押 700万元 客户偿还,已上传房本照片,2.19E+11
南山区,前海,大南山脚下 正规三房 安静不临街,https://sz.lianjia.com/ershoufang/105105143190.html,689万,74000元/平米,荔庭园二期,3室2厅1厨1卫,低楼层 (共8层),93㎡,平层,暂无数据,板塔结合,南,框架结构,精装,一梯两户,暂无数据,2020/8/22,商品房,2015/3/17,普通住宅,满五年,非共有,有抵押 400万元,已上传房本照片,2.08E+11
南山区,前海,业主自己在住   房子装修保养好，满5年唯一,https://sz.lianjia.com/ershoufang/105106556898.html,660万,88800元/平米,星海名城五期,2室1厅1厨1卫,中楼层 (共32层),74.22㎡,平层,59.4㎡,塔楼,东南 东,钢混结构,其他,三梯十三户,有,2021/3/5,商品房,2015/2/6,普通住宅,满五年,非共有,有抵押 150万元,已上传房本照片,2.13E+11
南山区,前海,南北通透 客厅主卧双阳台 安静看花园 跃式户型 装修好,https://sz.lianjia.com/ershoufang/105106205232.html,983万,81600元/平米,阳光棕榈园三期,3室2厅1厨2卫,低楼层 (共11层),120.46㎡,错层,99.91㎡,板塔结合,南 北,砖混结构,其他,一梯两户,有,2021/1/7,商品房,2004/8/29,普通住宅,满五年,非共有,无抵押,已上传房本照片,2.19E+11
南山区,前海,依云伴山 标准三房 安静看花园,https://sz.lianjia.com/ershoufang/105104708426.html,840万,96400元/平米,恒立心海湾花园,3室2厅1厨1卫,低楼层 (共31层),87.06㎡,平层,64.26㎡,板塔结合,东南,钢混结构,精装,两梯四户,有,2020/6/29,商品房,2009/5/1,普通住宅,满五年,非共有,无抵押,已上传房本照片,2.08E+11
南山区,前海,港湾生活小区 小南山脚下 天然氧吧 精装三房,https://sz.lianjia.com/ershoufang/105105443074.html,528万,59000元/平米,港湾生活小区,3室2厅1厨1卫,中楼层 (共6层),89.4㎡,平层,暂无数据,板楼,南,钢混结构,精装,一梯两户,暂无数据,2020/9/30,商品房,2016/1/15,普通住宅,满五年,非共有,有抵押 180万元 客户偿还,已上传房本照片,U202122431147
南山区,前海,前海刚需上车神盘 标准小两房 紧靠自贸区 总价低,https://sz.lianjia.com/ershoufang/105106218608.html,357万,101900元/平米,万豪御景苑,2室1厅1厨1卫,低楼层 (共17层),35㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,两梯十三户,有,2021/1/9,商品房,2011/4/15,普通住宅,满五年,非共有,有抵押 100万元 民生银行 客户偿还,已上传房本照片,2.13E+11
南山区,前海,铭筑 3室1厅 东南,https://sz.lianjia.com/ershoufang/105105951776.html,942万,106000元/平米,铭筑,3室1厅1厨2卫,低楼层 (共34层),88.83㎡,平层,66.54㎡,板塔结合,东南,钢混结构,精装,两梯四户,有,2020/12/5,商品房,2013/1/31,普通住宅,满五年,非共有,无抵押,已上传房本照片,U200669915297
南山区,前海,前海半山住宅，汉京九榕台，满五年唯一，带花园,https://sz.lianjia.com/ershoufang/105106995873.html,1894万,110000元/平米,汉京九榕台,3室2厅1厨4卫,低楼层 (共16层),172.13㎡,平层,134.01㎡,板楼,南,钢混结构,其他,六梯两户,有,2021/4/14,商品房,2016/4/13,普通住宅,满五年,非共有,有抵押 1000万元,已上传房本照片,1.96E+11
南山区,前海,精致三房，满五屋唯一，正南朝向无遮挡，舒适宜居！,https://sz.lianjia.com/ershoufang/105106154147.html,764万,98400元/平米,鼎太风华七期,3室2厅1厨1卫,高楼层 (共11层),77.64㎡,平层,58.18㎡,塔楼,东南 南,钢混结构,精装,一梯八户,有,2020/12/31,商品房,2010/8/3,普通住宅,满五年,共有,有抵押 500万元 招商银行 客户偿还,已上传房本照片,2.01E+11
南山区,前海,优质四房出售满五唯一 采光通风好 高楼层,https://sz.lianjia.com/ershoufang/105106384409.html,1380万,107100元/平米,前海时代广场,4室2厅1厨2卫,高楼层 (共27层),128.79㎡,平层,97.98㎡,塔楼,西南,钢混结构,精装,三梯十九户,有,2021/2/5,商品房,2015/4/20,普通住宅,满五年,非共有,有抵押 200万元,已上传房本照片,2.08E+11
南山区,前海,前海地铁口大三房，看房方便，业主诚心出售,https://sz.lianjia.com/ershoufang/105106538607.html,917万,104600元/平米,汉京确悦,3室2厅1厨2卫,低楼层 (共24层),87.58㎡,平层,66.93㎡,板塔结合,南,钢混结构,精装,三梯六户,有,2021/3/4,商品房,2012/3/6,普通住宅,满五年,非共有,无抵押,已上传房本照片,U209766670224
南山区,前海,户型方正实用，低密度，交通便利,https://sz.lianjia.com/ershoufang/105106219745.html,642万,104600元/平米,汉京确悦,3室1厅1厨1卫,中楼层 (共24层),61.29㎡,平层,暂无数据,板塔结合,西南,钢混结构,简装,三梯六户,有,2021/1/9,商品房,2015/1/14,普通住宅,满五年,非共有,有抵押 120万元,已上传房本照片,2.11E+11
南山区,前海,星海名城五期精装大两房  满五唯一 东南向 诚心出售,https://sz.lianjia.com/ershoufang/105106468512.html,452万,88800元/平米,星海名城五期,2室1厅1厨1卫,中楼层 (共32层),50.83㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,三梯十二户,有,2021/2/25,商品房,2016/9/1,普通住宅,满两年,非共有,有抵押 250万元 工商银行 客户偿还,已上传房本照片,2.15E+11
南山区,前海,泛海拉菲花园 4室2厅 东南,https://sz.lianjia.com/ershoufang/105106422758.html,800万,92600元/平米,泛海拉菲花园,4室2厅1厨2卫,高楼层 (共20层),86.31㎡,复式,68.66㎡,板塔结合,东南,钢混结构,精装,两梯七户,有,2021/2/20,商品房,2015/12/31,普通住宅,满五年,非共有,有抵押 450万元 中国农业银行 客户偿还,已上传房本照片,U214285843379
南山区,前海,鼎太风华一期 3室1厅 南,https://sz.lianjia.com/ershoufang/105107165137.html,946万,95000元/平米,鼎太风华一期,3室1厅1厨2卫,低楼层 (共7层),99.49㎡,平层,暂无数据,板塔结合,南,钢混结构,其他,一梯四户,有,2021/4/28,商品房,2015/11/27,普通住宅,满五年,非共有,无抵押,已上传房本照片,2.03E+11
南山区,前海,前海 椰风海岸 通透大三房 正南向满五年 业主诚售,https://sz.lianjia.com/ershoufang/105107164605.html,761万,80200元/平米,椰风海岸,3室2厅1厨1卫,中楼层 (共15层),94.77㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,一梯四户,有,2021/4/28,商品房,2015/5/11,普通住宅,满五年,非共有,有抵押 490万元 交通银行 客户偿还,已上传房本照片,U191524312132
南山区,前海,前海自贸区    精装两房  看花园  满五年   自住,https://sz.lianjia.com/ershoufang/105106830141.html,608万,71300元/平米,太子山庄,2室1厅1厨1卫,高楼层 (共15层),85.22㎡,平层,暂无数据,塔楼,东南,砖混结构,精装,两梯六户,有,2021/3/30,商品房,2014/1/22,普通住宅,满五年,共有,有抵押 400万元 浦发 客户偿还,已上传房本照片,2.19E+11
南山区,前海,星海名城三期76平大两房，高楼层，客厅卧室全朝南，,https://sz.lianjia.com/ershoufang/105105730968.html,631万,82100元/平米,星海名城三期,2室1厅1厨1卫,中楼层 (共25层),76.76㎡,错层,65.15㎡,板塔结合,东南,钢混结构,简装,两梯六户,有,2020/11/8,商品房,2018/1/26,普通住宅,满两年,非共有,有抵押 370万元,已上传房本照片,2.18E+11
南山区,前海,诺德假日花园客厅出阳台两房出售，新装修可直接入住,https://sz.lianjia.com/ershoufang/105106371957.html,704万,106000元/平米,诺德假日花园,2室1厅1厨1卫,低楼层 (共29层),66.4㎡,平层,46.94㎡,板塔结合,东南,钢混结构,精装,三梯八户,有,2021/2/2,商品房,2015/12/28,普通住宅,满五年,非共有,有抵押 工商银行 业主自还,已上传房本照片,1.79E+11
南山区,前海,诺德假日高层看南山房源出售，带阁楼哦,https://sz.lianjia.com/ershoufang/105106660380.html,921万,106000元/平米,诺德假日花园,4室1厅1厨1卫,高楼层 (共30层),86.88㎡,跃层,67.52㎡,板塔结合,东南,钢混结构,其他,三梯四户,有,2021/3/16,商品房,2010/2/5,普通住宅,满五年,非共有,无抵押,已上传房本照片,2.10E+11
南山区,前海,月亮湾花园，满五不唯一，红本，楼层好，诚心出售。,https://sz.lianjia.com/ershoufang/105106395955.html,602万,57900元/平米,月亮湾花园,3室1厅1厨2卫,中楼层 (共8层),103.83㎡,平层,100㎡,板塔结合,南 北,钢混结构,简装,一梯两户,暂无数据,2021/2/10,商品房,2005/3/11,普通住宅,满五年,非共有,无抵押,已上传房本照片,2.16E+11
南山区,前海,小区少有放卖户型结构，安静看小南山。,https://sz.lianjia.com/ershoufang/105106401774.html,914万,101900元/平米,万豪御景苑,3室2厅1厨2卫,低楼层 (共18层),89.66㎡,复式,55.62㎡,塔楼,南,钢混结构,其他,两梯四户,有,2021/2/18,商品房,2018/5/28,普通住宅,满两年,非共有,有抵押 40万元,已上传房本照片,2.18E+11
南山区,前海,房子满五年，中空复式、上下三层、业主诚心出售.,https://sz.lianjia.com/ershoufang/105107187817.html,715万,73900元/平米,星海名城二期七组团,3室1厅1厨1卫,高楼层 (共14层),96.66㎡,复式,84.48㎡,板塔结合,东,钢混结构,简装,两梯六户,有,2021/4/30,商品房,2003/9/15,普通住宅,满五年,非共有,有抵押 550万元,已上传房本照片,2.15E+11
南山区,前海,小南山脚下，天然氧吧  花园社区,https://sz.lianjia.com/ershoufang/105106576460.html,764万,86800元/平米,香格名苑,3室2厅1厨2卫,中楼层 (共25层),87.97㎡,平层,66.75㎡,塔楼,东南,钢混结构,简装,两梯四户,有,2021/3/7,商品房,2014/3/5,普通住宅,满五年,非共有,有抵押 200万元,已上传房本照片,2.15E+11
南山区,前海,诺德正规三房 满五唯一 采光视野好,https://sz.lianjia.com/ershoufang/105107041376.html,853万,106000元/平米,诺德假日花园,3室1厅1厨1卫,中楼层 (共33层),80.41㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,三梯六户,有,2021/4/18,商品房,2010/1/19,普通住宅,满五年,非共有,有抵押 600万元 建设银行 客户偿还,已上传房本照片,2.19E+11
南山区,前海,诺德假日正规三房 满五唯一 业主诚意出售,https://sz.lianjia.com/ershoufang/105106518768.html,832万,106000元/平米,诺德假日花园,3室1厅1厨1卫,低楼层 (共32层),78.41㎡,平层,59.99㎡,板塔结合,东北,钢混结构,精装,两梯六户,有,2021/3/2,商品房,2009/12/29,普通住宅,满五年,非共有,有抵押 300万元 招商银行 客户偿还,已上传房本照片,2.17E+11
南山区,前海,诺德正规三房 满五唯一 业主诚意出售,https://sz.lianjia.com/ershoufang/105106433715.html,839万,106000元/平米,诺德假日花园,3室1厅1厨1卫,中楼层 (共32层),79.1㎡,平层,暂无数据,板塔结合,北,钢混结构,精装,两梯六户,有,2021/2/21,商品房,2009/12/18,普通住宅,满五年,非共有,有抵押 450万元 客户偿还,已上传房本照片,1.92E+11
南山区,前海,次新小区 低密度住宅 高楼层无遮挡前看山看海看自贸区,https://sz.lianjia.com/ershoufang/105106391469.html,887万,100800元/平米,山语海,3室2厅1厨1卫,高楼层 (共17层),87.91㎡,平层,68.69㎡,塔楼,南 北,钢混结构,精装,两梯四户,有,2021/2/7,商品房,2016/11/22,普通住宅,满两年,非共有,有抵押 280万元 招商银行 金融公司垫资,已上传房本照片,2.15E+11
南山区,前海,次新小区低密度住宅，靠小南山可看海，业主诚心卖。,https://sz.lianjia.com/ershoufang/105106416737.html,887万,100800元/平米,山语海,3室2厅1厨1卫,高楼层 (共17层),87.95㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯四户,有,2021/2/19,商品房,2016/10/26,普通住宅,满两年,非共有,有抵押 500万元 招商银行 客户偿还,已上传房本照片,1.93E+11
南山区,前海,大三房两卫  业主诚心卖  看房相对比较方便,https://sz.lianjia.com/ershoufang/105106162138.html,779万,78200元/平米,星海名城一期二组团,3室1厅1厨2卫,中楼层 (共9层),99.55㎡,平层,暂无数据,板楼,东北,钢混结构,简装,一梯四户,有,2021/1/1,商品房,2016/8/29,普通住宅,满两年,非共有,有抵押 50万元 业主自还,已上传房本照片,2.11E+11
南山区,前海,地铁上物业，交通生活便利，户型方正，使用率高。,https://sz.lianjia.com/ershoufang/105106199843.html,816万,104600元/平米,汉京确悦,3室2厅1厨1卫,高楼层 (共24层),77.99㎡,平层,59.09㎡,板塔结合,西北,钢混结构,精装,三梯八户,有,2021/1/6,商品房,2018/7/14,普通住宅,满两年,非共有,有抵押 238万元 客户偿还,已上传房本照片,U219259271415
南山区,前海,满五唯一，客厅出阳台看园林景观，安静彩光通风好！,https://sz.lianjia.com/ershoufang/105105550910.html,901万,106000元/平米,诺德假日花园,3室2厅1厨1卫,中楼层 (共15层),84.95㎡,平层,68.88㎡,板塔结合,东南 西北,钢混结构,精装,三梯六户,有,2020/10/16,商品房,2008/8/12,普通住宅,满五年,非共有,有抵押 88万元 光大银行 客户偿还,已上传房本照片,U211528531976
南山区,前海,前海自贸区住宅  双阳台 四房 户型方正 采光好,https://sz.lianjia.com/ershoufang/105104452385.html,2259万,107100元/平米,前海时代CEO公馆,4室2厅1厨3卫,中楼层 (共11层),210.9㎡,平层,183.06㎡,板塔结合,东 南,钢混结构,毛坯,一梯两户,有,2020/5/27,商品房,2016/12/20,普通住宅,满两年,非共有,有抵押 1000万元 农业银行 客户偿还,已上传房本照片,1.99E+11
南山区,前海,绿海名都 2室1厅 东南,https://sz.lianjia.com/ershoufang/105106902818.html,593万,82500元/平米,绿海名都,2室1厅1厨1卫,高楼层 (共18层),71.87㎡,平层,60.49㎡,板楼,东南,钢混结构,其他,两梯七户,有,2021/4/6,商品房,2015/8/4,普通住宅,满五年,共有,有抵押 250万元,已上传房本照片,2.15E+11
南山区,前海,前海自贸区  星海名城 两房出售  户型方正,https://sz.lianjia.com/ershoufang/105106223960.html,740万,88800元/平米,星海名城五期,2室1厅1厨1卫,中楼层 (共32层),83.33㎡,平层,68.18㎡,塔楼,东南,钢混结构,其他,三梯十三户,有,2021/1/9,商品房,2006/12/1,普通住宅,满五年,非共有,无抵押,已上传房本照片,1.09E+11
南山区,前海,满五唯一，税费少..............,https://sz.lianjia.com/ershoufang/105106016164.html,769万,86800元/平米,香格名苑,3室1厅1厨2卫,中楼层 (共25层),88.59㎡,平层,暂无数据,塔楼,西北,钢混结构,精装,两梯四户,有,2020/12/13,商品房,2014/4/10,普通住宅,满五年,非共有,有抵押 500万元 中信银行,已上传房本照片,U206058377724
南山区,前海,半山低密度住宅，朝南看海，通风效果好，业主诚心卖。,https://sz.lianjia.com/ershoufang/105106621811.html,886万,100800元/平米,山语海,3室1厅1厨1卫,高楼层 (共17层),87.82㎡,平层,68.59㎡,塔楼,南,钢混结构,精装,两梯四户,有,2021/3/12,商品房,2017/2/20,普通住宅,满两年,非共有,有抵押 285万元 客户偿还,已上传房本照片,2.12E+11
